reward/env_8,reward/env_0,reward/env_1,reward/env_2,reward/env_3,reward/env_4,reward/env_5,reward/env_6,reward/env_7,reward/env_9,reward/env_10,reward/env_11,reward/env_12,reward/env_13,reward/env_14,reward/env_15,train/entropy_loss,train/clip_range,train/value_loss,train/std,train/loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length,time/total_timesteps,eval/success_rate
,,,,,,,,,,,,,,,1180.0782860422592,,,,,,,,,,,,,,,
,,,,,1191.7924552407953,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1236.7907385571386,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1223.974290068649,,,,,,,,,,,,,,,,,,,,,,,,
,,,1190.7070321544911,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1209.866036457543,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1256.2889437403778,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1183.1728182615718,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1217.752596914203,,,,,,,,,,,,,,,,,,,
,,,,,,,1196.2799609710169,,,,,,,,,,,,,,,,,,,,,,,
1223.4910247865737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1194.2001033448935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1208.2085010239239,,,,,,,,,,,,,,,,,,,,
,,944.2359518488686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1162.594947668297,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1263.163545080989,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1179.5336089178847,,,,,,,,,,,,,,,,,
,,,,1171.2401974179943,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,954.370503060266,,,,,,,,,,,,,,,
,,,,,,,,,1156.331901481177,,,,,,,,,,,,,,,,,,,,,
,,,,,,1204.152864000083,,,,,,,,,,,,,,,,,,,,,,,,
,,,1214.9034449678718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1190.148393301903,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1203.8883032510125,,,,,,,,,,,,,,,,,,,
,,,,,,,976.0455365824309,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1035.6347545517037,,,,,,,,,,,,,,,,
1207.4262544478083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,981.846378009123,,,,,,,,,,,,,,,,,,,,
,,,,,1169.5253995669323,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1156.3871189131805,,,,,,,,,,,,,,,
,1237.947926428925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1172.5614133496372,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1228.7448279018686,,,,,,,,,,,,,,,,,,,,,,
,,1247.132035937919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1228.5124589648856,,,,,,,,,,,,,,,,,
,,,,,,1200.9925611303647,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,978.9871706145852,,,,,,,,,,,,,,,,,,,,,
,,,1185.585436115733,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1212.568381318538,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1156.4777159507214,,,,,,,,,,,,,,,,
1183.9392474334168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1213.9215713019182,,,,,,,,,,,,,,,,,,,
,,,,,,,1214.9779051700593,,,,,,,,,,,,,,,,,,,,,,,
,,,,1151.1914671571872,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1218.1893146504578,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1232.4583599906478,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1190.5011626544292,,,,,,,,,,,,,,,
,1183.7373403846577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1201.3691431009888,,,,,,,,,,,,,,,,,,,,,,
,,1202.3052391514123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1165.084396943241,,,,,,,,,,,,,,,,,
,,,,,,1161.8023746582603,,,,,,,,,,,,,,,,,,,,,,,,
,,,1188.0027399657815,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1204.4912613854008,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1199.9765392917168,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1231.5041601271216,,,,,,,,,,,,,,,,,,
,,,,,,,967.7118507165699,,,,,,,,,,,,,,,,,,,,,,,
1192.5095234970909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1188.6323085361869,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1214.3691098715797,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1179.7045086974335,,,,,,,,,,,,,,,,,,,,
,,,,,981.4559740594079,,,,,,,,,,,,,,,,,,,,,,,,,
,1207.3188554075127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1196.9522210800283,,,,,,,,,,,,,,,
,,,,,,,,1207.2847379947584,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1178.9186949030257,,,,,,,,,,,,,,,,,,,,,
,,1254.8378267565754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1228.1624654531997,,,,,,,,,,,,,,,,,
,,,951.7972727134422,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1214.6099659634096,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1210.3786057007096,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1208.5952644745744,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1155.1346126706012,,,,,,,,,,,,,,,
1175.7386920625647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1193.282680392816,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1188.4802996302355,,,,,,,,,,,,,,,,,,,
,,,,,,,1222.0599606979822,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1209.752807062109,,,,,,,,,,,,,,,,,,,,
,1202.0174336242783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1214.7172574311348,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1212.3907824033483,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1167.5793280237285,,,,,,,,,,,,,,,,,
,,1206.8239666950462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1211.0307283107031,,,,,,,,,,,,,,,,,,,,,
,,,1203.659312323907,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1234.216878758303,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1179.6197879078009,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,943.8173424481436,,,,,,,,,,,,,,,
,,,,,,,1153.7396653340925,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1186.3036419687521,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1218.9540112769341,,,,,,,,,,,,,,,,,,
,,,,993.1846833304477,,,,,,,,,,,,,,,,,,,,,,,,,,
1221.3131770894986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1193.5386445390434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1156.7213213124935,,,,,,,,,,,,,,,,,,,,,,
,,,,,1196.8773192062683,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1239.9077239695603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1190.5548779357252,,,,,,,,,,,,,,,,,
,,,,,,,,,1184.979023640305,,,,,,,,,,,,,,,,,,,,,
,,1219.9555593323503,,,,,,,,,,,,,,-3.9312098788097503,0.2,3925.445555651188,0.5007067918777466,554.1143798828125,0.0003,0.01197513,0.2563934326171875,0.5925469994544983,0.004215232328260754,1860,,,,
,,,,,,,,,,,,,,1146.9243376284683,,,,,,,,,,,,,,,,
,,,1196.67643837273,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.5272143700001,50.85,6096000,0.99
,,,,,,1190.4578363844262,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1149.119343079999,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1196.0722992983588,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1231.5844650900412,,,,,,,,,,,,,,,
,,,,,,,,,,,,1173.6630909715245,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1228.8839868763973,,,,,,,,,,,,,,,,,,,
,1219.0996605130977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1221.8902539621643,,,,,,,,,,,,,,,,,,,,,,
,,,,,1195.7231707884816,,,,,,,,,,,,,,,,,,,,,,,,,
1190.4536375352013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1231.0941803528335,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1181.426747202807,,,,,,,,,,,,,,,,,
,,,,,,,,,1204.0432047220881,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1193.003691017841,,,,,,,,,,,,,,,,
,,,1203.7089670026594,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1223.8665689264208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1187.992650179451,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1169.942233696436,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1202.5381653070976,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1197.945157515443,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1190.5730427995327,,,,,,,,,,,,,,,
,,,,,,,,,,,995.426466979058,,,,,,,,,,,,,,,,,,,
,,,,,,,,1164.4049862090974,,,,,,,,,,,,,,,,,,,,,,
,1203.8599980114186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1177.548554761407,,,,,,,,,,,,,,,,,,,,
1206.468836699477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1254.8693276317297,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1190.7976520174457,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1172.854228942116,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1234.2707547818427,,,,,,,,,,,,,,,,,
,,1195.1162961406383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1159.247409756164,,,,,,,,,,,,,,,,,,,,,,,,
,,,1173.3363525179057,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1197.4179796858461,,,,,,,,,,,,,,,,,,,,,,,
,,,,985.8119662965098,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1182.713159947139,,,,,,,,,,,,,,,
,1168.3263263069057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1174.9238643112317,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1245.3005836752889,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1234.9969469568257,,,,,,,,,,,,,,,,,,,
,,,,,,,,1208.7839788064225,,,,,,,,,,,,,,,,,,,,,,
1204.8952762279719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1211.2601865286829,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,972.8902231522464,,,,,,,,,,,,,,,,
,,,,,1219.995998525317,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1198.7453254024872,,,,,,,,,,,,,,,,,
,,,,,,1199.4989075471744,,,,,,,,,,,,,,,,,,,,,,,,
,,,1258.4536193856989,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1244.6532300978731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1183.6952249556282,,,,,,,,,,,,,,,,,,,,,,,
,,,,1178.6354695829955,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1241.6046347935358,,,,,,,,,,,,,,,
,,,,,,,,,,965.4182835279923,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1195.4627008646803,,,,,,,,,,,,,,,,,,
,1221.7794693573476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1179.3858904735184,,,,,,,,,,,,,,,,,,,
,,,,,,,,1210.5921081802587,,,,,,,,,,,,,,,,,,,,,,
1199.189802129045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1201.5521769619877,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1208.8129389574901,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,956.3160490100478,,,,,,,,,,,,,,,,,
,,,,,,1173.7878927443137,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1026.629673357861,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1201.0195483417228,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1002.8121868433248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1226.9538582478365,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1225.244356947409,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1199.68008146057,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1188.4997256135164,,,,,,,,,,,,,,,
,1224.3778072438165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1192.7447317029914,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1255.1138703399315,,,,,,,,,,,,,,,,,,
,,,,,,,,1209.867680546393,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1200.7578468050979,,,,,,,,,,,,,,,,,,,,,
1190.3800548148163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1209.3415950223837,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1209.1679046558077,,,,,,,,,,,,,,,,,
,,,1159.3734634721575,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1219.2475116762669,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1215.3300786577092,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1185.7903155126673,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1197.3558339154388,,,,,,,,,,,,,,,,,,,,,,,
,,1226.9161599271197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1168.601084734561,,,,,,,,,,,,,,,,,,,,
,1227.4282526588777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1204.1373597495196,,,,,,,,,,,,,,,
,,,,,,,,,,,1227.7632820872145,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1206.9047179357435,,,,,,,,,,,,,,,,,,
,,,,,,,,,1200.769574257382,,,,,,,,,,,,,,,,,,,,,
1189.4746925387785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1234.7744976283377,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,986.6735529715907,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1204.1345645880695,,,,,,,,,,,,,,,,,
,,,1185.5122454614489,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1178.2248840025238,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1217.16365800643,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1242.6455146451895,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1215.2201710770958,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1201.0347955400464,,,,,,,,,,,,,,,,,,,,
,,1011.814699402705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1184.6803914102984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1177.5650211463344,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1208.9834918653744,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1232.4791753828626,,,,,,,,,,,,,,,
,,,,,,,,,1212.6684819277239,,,,,,,,,,,,,,,,,,,,,
1224.7724901851784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1221.4684557254345,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1210.5388026436108,,,,,,,,,,,,,,,,
,,,,1175.7993632696548,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1205.7569347152998,,,,,,,,,,,,,,,,,
,,,1212.9716246688442,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1247.5802140447768,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1231.761711650244,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1173.585367888054,,,,,,,,,,,,,,,,,,,,,,,
,,1214.924880337695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1252.1611238565317,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1152.8852712168134,,,,,,,,,,,,,,,,,,,
,1216.146185196031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1194.3464494898667,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1217.7192159747933,,,,,,,,,,,,,,,,,,
1217.1411276298973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1195.673884724451,,,,,,,,,,,,,,,
,,,,,,,,997.2352685447295,,,,,,,,-3.899318269640207,0.2,3086.1281997799874,0.49816104769706726,820.7605590820312,0.0003,0.014015444,0.2168731689453125,0.6569311916828156,0.0003849055683531333,1870,,,,
,,,,,,,,,,,,,,1212.610277477309,,,,,,,,,,,,,,,,
,,,,1185.6336668749914,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1202.3612402372369,,,,,,,,,,,,,,,,,
,,,1195.530304162183,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1149.6712441940306,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1200.1120220909547,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1181.7340168951657,,,,,,,,,,,,,,,,,,,,
,,,,,,,1222.4241894934623,,,,,,,,,,,,,,,,,,,,,,,
,,1205.2751441989326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1199.398734362137,,,,,,,,,,,,,,,,,,,
,1230.5580085228635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.0802136280793,,,,,,,,,,,,,,,,,,
,,,,,,,,,1236.399498776466,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1218.1377058452679,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1206.1593074290265,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1184.9752060528263,,,,,,,,,,,,,,,,,
,,,,1225.2026092058313,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1228.6538614501067,,,,,,,,,,,,,,,,,,,,,,
1263.5025500535498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1154.8296982148631,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1178.321670843371,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1212.143765668999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1190.0093830664534,,,,,,,,,,,,,,,,,,,,
,,,,,,,1181.7912489914795,,,,,,,,,,,,,,,,,,,,,,,
,,1233.1899489537077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1199.3717225108282,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1161.4589101713234,,,,,,,,,,,,,,,,,,,,,
,1226.5456002736948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1214.6751799091214,,,,,,,,,,,,,,,
1208.375832947058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1233.8958526552879,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1237.318024031354,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1216.6571347420058,,,,,,,,,,,,,,,,,
,,,,,,,,1206.4375781157844,,,,,,,,,,,,,,,,,,,,,,
,,,,1249.2561896081259,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1200.4500596647833,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1220.5606896161166,,,,,,,,,,,,,,,,,,,,,,,,,
,,,996.6470730866661,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1220.549335004485,,,,,,,,,,,,,,,,,,,,
,,1217.5048084200057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1229.9165014426949,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1208.1102108220475,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1233.2956682856336,,,,,,,,,,,,,,,,,,,,,
,1214.5183132167695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1203.9459806285754,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1195.5624702219768,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1239.4615760852855,,,,,,,,,,,,,,,
1212.2761157244397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1218.740296052109,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1214.2999384790899,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1248.239016533949,,,,,,,,,,,,,,,,,
,,,1168.7767689246155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1211.2461979642321,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1184.4352094495364,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1185.1523178369457,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,982.6243519439206,,,,,,,,,,,,,,,,,,,,
,,1210.434728995177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1012.8769483395181,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1230.0992512958119,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1167.35675960065,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1192.0752984766186,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.1647562600003,51.06,6144000,0.99
,1221.5311836472165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1165.952027161839,,,,,,,,,,,,,,,
,,,1175.8614086467892,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1217.9073184396561,,,,,,,,,,,,,,,,,,,,,,
1203.8803945251539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1217.0002994287768,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1226.2002022188706,,,,,,,,,,,,,,,,,
,,,,1206.779435540377,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1207.4445591990386,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1216.3990266552241,,,,,,,,,,,,,,,,,,,
,,1214.79754218286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1210.8190259781213,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1182.4863852358415,,,,,,,,,,,,,,,,
,,,,,,,1240.628811191207,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1207.6228511011814,,,,,,,,,,,,,,,,,,
,,,,,,,,,1227.8615907245992,,,,,,,,,,,,,,,,,,,,,
1155.7964524054344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1197.7905410611859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1225.1989654906783,,,,,,,,,,,,,,,
,,,1192.146971145779,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1163.4126838159827,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1236.3532242931583,,,,,,,,,,,,,,,,,,,,,,
,,,,,1161.4762211229754,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1228.6176490175114,,,,,,,,,,,,,,,,,
,,,,,,1237.258249748679,,,,,,,,,,,,,,,,,,,,,,,,
,,1159.880878208682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1215.4394042764538,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1203.9509863448186,,,,,,,,,,,,,,,,,,,,
,,,,,,,1200.1278194716062,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,995.8878871114048,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1211.8122048662865,,,,,,,,,,,,,,,,,,
1192.8642627299298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1165.1836220346222,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1200.0262865965935,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1190.1704287918533,,,,,,,,,,,,,,,
,,,,1165.373736111255,,,,,,,,,,,,,,,,,,,,,,,,,,
,1241.2166877177165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1178.2770815213166,,,,,,,,,,,,,,,,,
,,,,,,,,1200.95897794232,,,,,,,,,,,,,,,,,,,,,,
,,1171.7827770911908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1252.9625170182187,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1229.7750799195005,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1202.1485221504997,,,,,,,,,,,,,,,,,,,
,,,,,,,1185.1858253096166,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1189.7189855503384,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1198.85324408738,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1216.2683735554283,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1186.814526016269,,,,,,,,,,,,,,,
,,,,,,,,,1206.993841276199,,,,,,,,,,,,,,,,,,,,,
1235.480070444006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1181.1247851212393,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1157.1250240098104,,,,,,,,,,,,,,,,,,,,,,
,,,1234.9438205475249,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1202.6609780285637,,,,,,,,,,,,,,,,,
,1221.3966050126337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1152.9035289024146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1196.6238775323125,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1219.8373035512711,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1178.0911501941823,,,,,,,,,,,,,,,,,,,,
,,,,,,,1215.0682384964284,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1246.3302308408743,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1205.2021177369868,,,,,,,,,,,,,,,,
